künstl_Saison;VA_Projekt;VATyp;Datum_von;Datum_bis;VA_Raum;Aktivitätsstatus;VA_Titel;Anzeige_Besetzung;Anzeige_Programm;Abo's
2013/14 K;Papageno spielt auf der Zauberflöte (2013/14 K);KHB;08.05.2014 11:00;08.05.2014 12:00;Musikclub;Konzert;Papageno spielt auf der Zauberflöte;"Natalia Farhi / Bele Kumberger / Susanne Serfling Sopran (alternierende Besetzung)
Florian Hoffmann / Kim Schrader / Christoph Schröter Tenor (alternierende Besetzung)
Kai-Uwe Fahnert / Bernhard Hansky / Ulrich Wand Bariton (alternierende Besetzung)
Franziska von Brück / Sabine Fiß Flöte (alternierende Besetzung)
Klaus Kirbach Musikalische Leitung und Klavier
Heidi Kirbach Regie
Hans-Eberhardt Ernst Ausstattung";;
2013/14 K;Papageno spielt auf der Zauberflöte (2013/14 K);KHB;09.05.2014 11:00;09.05.2014 12:00;Musikclub;Konzert;Papageno spielt auf der Zauberflöte;"Natalia Farhi / Bele Kumberger / Susanne Serfling Sopran (alternierende Besetzung)
Florian Hoffmann / Kim Schrader / Christoph Schröter Tenor (alternierende Besetzung)
Kai-Uwe Fahnert / Bernhard Hansky / Ulrich Wand Bariton (alternierende Besetzung)
Franziska von Brück / Sabine Fiß Flöte (alternierende Besetzung)
Klaus Kirbach Musikalische Leitung und Klavier
Heidi Kirbach Regie
Hans-Eberhardt Ernst Ausstattung";;
2013/14 K;Konzerthausorchester B5 (2013/14 K);KHB;09.05.2014 20:00;09.05.2014 22:30;Großer Saal;Konzert;Konzerthausorchester Berlin, Michel Tabachnik;"Konzerthausorchester Berlin
Michel Tabachnik
Alina Pogostkina Violine";"Ludwig van Beethoven Ouvertüre zur Oper „Leonore“ Nr. 3 C-Dur op. 72a
Alexander Glasunow Konzert für Violine und Orchester a-Moll op. 82
Claude Debussy „La mer“ - Drei sinfonische Skizzen
Ludwig van Beethoven Sinfonie Nr. 8 F-Dur op. 93";Abo B
2013/14 K;Konzerthausorchester B5 (2013/14 K);KHB;09.05.2014 22:00;09.05.2014 23:00;Musikclub;Diskussionsveranstaltung;Diskussionsveranstaltung;"Konzerthausorchester Berlin
Michel Tabachnik
Alina Pogostkina Violine";"Ludwig van Beethoven Ouvertüre zur Oper „Leonore“ Nr. 3 C-Dur op. 72a
Alexander Glasunow Konzert für Violine und Orchester a-Moll op. 82
Claude Debussy „La mer“ - Drei sinfonische Skizzen
Ludwig van Beethoven Sinfonie Nr. 8 F-Dur op. 93";Abo B
2013/14 K;Papageno spielt auf der Zauberflöte (2013/14 K);KHB;10.05.2014 15:00;10.05.2014 16:00;Musikclub;Konzert;Papageno spielt auf der Zauberflöte;"Natalia Farhi / Bele Kumberger / Susanne Serfling Sopran (alternierende Besetzung)
Florian Hoffmann / Kim Schrader / Christoph Schröter Tenor (alternierende Besetzung)
Kai-Uwe Fahnert / Bernhard Hansky / Ulrich Wand Bariton (alternierende Besetzung)
Franziska von Brück / Sabine Fiß Flöte (alternierende Besetzung)
Klaus Kirbach Musikalische Leitung und Klavier
Heidi Kirbach Regie
Hans-Eberhardt Ernst Ausstattung";;
2013/14 K;Papageno spielt auf der Zauberflöte (2013/14 K);KHB;10.05.2014 17:00;10.05.2014 18:00;Musikclub;Konzert;Papageno spielt auf der Zauberflöte;"Natalia Farhi / Bele Kumberger / Susanne Serfling Sopran (alternierende Besetzung)
Florian Hoffmann / Kim Schrader / Christoph Schröter Tenor (alternierende Besetzung)
Kai-Uwe Fahnert / Bernhard Hansky / Ulrich Wand Bariton (alternierende Besetzung)
Franziska von Brück / Sabine Fiß Flöte (alternierende Besetzung)
Klaus Kirbach Musikalische Leitung und Klavier
Heidi Kirbach Regie
Hans-Eberhardt Ernst Ausstattung";;
2013/14 K;Konzerthausorchester B5 (2013/14 K);KHB;10.05.2014 20:00;10.05.2014 22:30;Großer Saal;Konzert;Konzerthausorchester Berlin, Michel Tabachnik;"Konzerthausorchester Berlin
Michel Tabachnik
Alina Pogostkina Violine";"Ludwig van Beethoven Ouvertüre zur Oper „Leonore“ Nr. 3 C-Dur op. 72a
Alexander Glasunow Konzert für Violine und Orchester a-Moll op. 82
Claude Debussy „La mer“ - Drei sinfonische Skizzen
Ludwig van Beethoven Sinfonie Nr. 8 F-Dur op. 93";Abo B, Abo Ausgez
2013/14 K;Konzerthausorchester B5 (2013/14 K);KHB;10.05.2014 22:00;10.05.2014 23:00;Musikclub;Diskussionsveranstaltung;Diskussionsveranstaltung;"Konzerthausorchester Berlin
Michel Tabachnik
Alina Pogostkina Violine";"Ludwig van Beethoven Ouvertüre zur Oper „Leonore“ Nr. 3 C-Dur op. 72a
Alexander Glasunow Konzert für Violine und Orchester a-Moll op. 82
Claude Debussy „La mer“ - Drei sinfonische Skizzen
Ludwig van Beethoven Sinfonie Nr. 8 F-Dur op. 93";Abo B
2013/14 K;Tag der offenen Tür (2013/14 K);KHB;11.05.2014 10:00;11.05.2014 18:00;Konzerthaus Berlin;Konzert;Tag der offenen Tür;;;
2013/14 K;ensemble unitedberlin (2013/14 K);KHBKoop;12.05.2014 20:00;12.05.2014 22:30;Werner-Otto-Saal;Konzert;"„Spieglein, Spieglein an der Wand ...“ - 
Von Verwandlung und Doppelung";"ensemble unitedberlin
modern art ensemble
Sirje Aleksandra Viise Sopran
Renato Rivolta Dirigent";"Johannes Ockeghem/Harrison Birtwistle „Ut heremita solus“
Henry Purcell/Oiver Knussen „Fantasia upon one note“
John Tavener/Gérard Pesson „In Nomine - instrumentation colorée“
Picforth/Johannes Schöllhorn „in nomine (after Picforth)
Emilio Pomárico „In nomine, Fantasia (quasi) una Passacaglia, notturno e fuggitivo“
Gesualdo da Venosa/Salvatore Sciarrino „Le voci sottovetro“
Steve Reich Double Sextet";
2013/14 K;Kooperationsprojekt Klinikum Buch 13/14 (2013/14 K);KHB;14.05.2014 14:00;14.05.2014 15:00;Auswärtig;Konzert;Konzert;;;
2013/14 K;Babar (2013/14 K);KHB;15.05.2014 10:00;15.05.2014 11:00;Musikclub;Konzert;Die Geschichte von Babar, dem kleinen Elefanten;"Anne Swoboda Buch und Spiel
Angela Gassenhuber Klavier
Helmut Geffke Regie
Gabriele Nellessen Dramaturgie und Produktionsleitung
Annekatrin Heyne Ausstattung und Puppen
Ewald Otto Objekte";;
2013/14 K;Konzerthausorchester G4  (2013/14 K);KHB;15.05.2014 20:00;15.05.2014 22:30;Kleiner Saal;Konzert;Konzerthaus Kammerorchester, Matthias Kirschnereit;"Konzerthaus Kammerorchester
Matthias Kirschnereit Klavier und Leitung
Michael Erxleben Konzertmeister";"Carl Philipp Emanuel Bach Sinfonie D-Dur Wq 183/1
Wolfgang Amadeus Mozart Konzert für Klavier und Orchester A-Dur KV 414
Felix Mendelssohn Bartholdy Konzert für Klavier und Orchester Nr. 1 g-Moll op. 25 (Fassung für Klavier und Streichorchester vom Komponisten)
Wolfgang Amadeus Mozart „Serenata notturna“ D-Dur KV 239";Abo G
2013/14 K;Babar (2013/14 K);KHB;16.05.2014 10:00;16.05.2014 11:00;Musikclub;Konzert;Die Geschichte von Babar, dem kleinen Elefanten;"Anne Swoboda Buch und Spiel
Angela Gassenhuber Klavier
Helmut Geffke Regie
Gabriele Nellessen Dramaturgie und Produktionsleitung
Annekatrin Heyne Ausstattung und Puppen
Ewald Otto Objekte";;
2013/14 K;Babar (2013/14 K);KHB;17.05.2014 15:30;17.05.2014 16:30;Musikclub;Konzert;Die Geschichte von Babar, dem kleinen Elefanten;"Anne Swoboda Buch und Spiel
Angela Gassenhuber Klavier
Helmut Geffke Regie
Gabriele Nellessen Dramaturgie und Produktionsleitung
Annekatrin Heyne Ausstattung und Puppen
Ewald Otto Objekte";;
2013/14 K;Kooperationsveranstaltung Neue Musik 13/14 (2013/14 K);KHBKoop;17.05.2014 20:00;17.05.2014 22:30;Werner-Otto-Saal;Konzert;Konzert;"Landesjugendensemble Neue Musik Berlin
neuer chor berlin
Jobst Liebrecht
Gerhard Scherer
Marika Ikeya Violine
Karina Repova Mezzosopran";"Katja Tchemberdij Ouvertüre für Kammerensemble und Zuspiel (UA)
 Improvisation
Myriam Marbe SYM-PHONIA
Isabel Mundry „Gefächerter Ort“ für Solovioline und Orchester
Mayako Kubo „Das Meer“ für Mezzosopran, Chor und Kammerensemble (UA)";
2013/14 K;Babar (2013/14 K);KHB;18.05.2014 11:00;18.05.2014 12:00;Musikclub;Konzert;Die Geschichte von Babar, dem kleinen Elefanten;"Anne Swoboda Buch und Spiel
Angela Gassenhuber Klavier
Helmut Geffke Regie
Gabriele Nellessen Dramaturgie und Produktionsleitung
Annekatrin Heyne Ausstattung und Puppen
Ewald Otto Objekte";;
2013/14 K;Babar (2013/14 K);KHB;18.05.2014 15:30;18.05.2014 16:30;Musikclub;Konzert;Die Geschichte von Babar, dem kleinen Elefanten;"Anne Swoboda Buch und Spiel
Angela Gassenhuber Klavier
Helmut Geffke Regie
Gabriele Nellessen Dramaturgie und Produktionsleitung
Annekatrin Heyne Ausstattung und Puppen
Ewald Otto Objekte";;
2013/14 K;2 x hören (2013/14 K);KHB;19.05.2014 20:00;19.05.2014 21:30;Werner-Otto-Saal;Konzert;2 x hören;"Igor Levit Klavier
Arno Lücker Moderation";Ludwig van Beethoven Sonate c-Moll op. 111;
2013/14 K;Konzerthausorchester E4  (2013/14 K);KHB;22.05.2014 12:00;22.05.2014 13:00;Großer Saal;Probe öffentlich;Öffentliche Probe;"Konzerthausorchester Berlin
Lawrence Foster
Igor Levit Klavier";"Gabriel Fauré „Pélleas et Mélisande“ - Suite für Orchester nach der Musik zum Schauspiel von Maurice Maeterlinck op. 80
Maurice Ravel Konzert für Klavier und Orchester G-Dur
Claude Debussy „Jeux“ - Poème dansé
Albert Roussel „Bacchus et Ariane“ - Suite Nr. 2 aus der Ballettmusik op. 43";Abo E
2013/14 K;Haus-Konzerte (2013/14 K);KHB;22.05.2014 20:00;22.05.2014 22:30;Kleiner Saal;Konzert;Haus-Konzert;"Christian Tetzlaff Violine
Tanja Tetzlaff Violoncello
Lars Vogt Klavier";"Johannes Brahms Klaviertrio c-Moll op. 101
Johannes Brahms Klaviertrio C-Dur op. 87
Johannes Brahms Klaviertrio H-Dur op. 8";Abo Haus
2013/14 K;Konzerthausorchester E4  (2013/14 K);KHB;23.05.2014 20:00;23.05.2014 22:00;Großer Saal;Konzert;Konzerthausorchester Berlin, Lawrence Foster;"Konzerthausorchester Berlin
Lawrence Foster
Igor Levit Klavier";"Gabriel Fauré „Pélleas et Mélisande“ - Suite für Orchester nach der Musik zum Schauspiel von Maurice Maeterlinck op. 80
Maurice Ravel Konzert für Klavier und Orchester G-Dur
Claude Debussy „Jeux“ - Poème dansé
Albert Roussel „Bacchus et Ariane“ - Suite Nr. 2 aus der Ballettmusik op. 43";Abo E
2013/14 K;Konzerthausorchester E4  (2013/14 K);KHB;23.05.2014 22:00;23.05.2014 23:00;Musikclub;Diskussionsveranstaltung;22.00 Uhr Nach(t)gespräch;"Konzerthausorchester Berlin
Lawrence Foster
Igor Levit Klavier";"Gabriel Fauré „Pélleas et Mélisande“ - Suite für Orchester nach der Musik zum Schauspiel von Maurice Maeterlinck op. 80
Maurice Ravel Konzert für Klavier und Orchester G-Dur
Claude Debussy „Jeux“ - Poème dansé
Albert Roussel „Bacchus et Ariane“ - Suite Nr. 2 aus der Ballettmusik op. 43";Abo E
2013/14 K;Konzerthausorchester E4  (2013/14 K);KHB;24.05.2014 20:00;24.05.2014 22:30;Großer Saal;Konzert;Konzerthausorchester Berlin, Lawrence Foster;"Konzerthausorchester Berlin
Lawrence Foster
Igor Levit Klavier";"Gabriel Fauré „Pélleas et Mélisande“ - Suite für Orchester nach der Musik zum Schauspiel von Maurice Maeterlinck op. 80
Maurice Ravel Konzert für Klavier und Orchester G-Dur
Claude Debussy „Jeux“ - Poème dansé
Albert Roussel „Bacchus et Ariane“ - Suite Nr. 2 aus der Ballettmusik op. 43";Abo E
2013/14 K;Konzerthausorchester E4  (2013/14 K);KHB;24.05.2014 22:00;24.05.2014 23:00;Musikclub;Diskussionsveranstaltung;22.00 Uhr Nach(t)gespräch;"Konzerthausorchester Berlin
Lawrence Foster
Igor Levit Klavier";"Gabriel Fauré „Pélleas et Mélisande“ - Suite für Orchester nach der Musik zum Schauspiel von Maurice Maeterlinck op. 80
Maurice Ravel Konzert für Klavier und Orchester G-Dur
Claude Debussy „Jeux“ - Poème dansé
Albert Roussel „Bacchus et Ariane“ - Suite Nr. 2 aus der Ballettmusik op. 43";Abo E
2013/14 K;"Orgel für ""pfiffige"" Kinder (2013/14 K)";KHB;25.05.2014 15:30;25.05.2014 17:00;Großer Saal;Konzert;Orgel für „Pfiffige“ Kinder;;;
2013/14 K;"Orgel für ""pfiffige"" Kinder (2013/14 K)";KHB;25.05.2014 15:30;25.05.2014 17:00;Musikclub;Konzert;Orgel für „Pfiffige“ Kinder;"Dagmar Kunze Moderation und Orgel
Susanne Richter Stimme";;
2013/14 K;Espresso-Konzerte (2013/14 K);KHB;28.05.2014 14:00;28.05.2014 15:00;Konzerthaus Berlin;Konzert;Espresso-Konzert;"Trio Laccasax
Timofey Sattarov Akkordeon
Andrey Lakisov Saxophon
Francisco Eduardo Hidalgo Meza Kontrabass";;
2013/14 K;Orgelkonzerte (2013/14 K);KHB;29.05.2014 15:30;29.05.2014 17:00;Großer Saal;Konzert;Organo con stromenti;"Gunther Rost Orgel
Christian Löffler Schlagzeug";"Pierre Cochereau Boléro sur un thème de Charles Raquet für Orgel und Schlagzeug (Improvisation, rekonstruiert von Jean-Marc Cochereau)
Louis Vierne Sinfonie Nr. 6 h-Moll op. 59
Petr Eben „Landschaften von Patmos“ für Schlagzeug und Orgel";
2013/14 K;Dieter Schnebel - Utopien 2014 (2013/14 K);KHB;29.05.2014 20:00;29.05.2014 22:00;Werner-Otto-Saal;Konzert;Dieter Schnebel: „Utopien“;"Neue Vocalsolisten Stuttgart
Sarah Maria Sun Sopran
Susanne Leitz-Lorey Sopran
Truike van der Poel Mezzosopran
Martin Nagy Tenor
Guillermo Anzorena Bariton
Andreas Fischer Bass
Theo Nabicht Bassklarinette
Yumi Onda Violine
Zoé-Line Cartier Violoncello
Kai Wangler Akkordeon
Matthias Engler Schlagzeug
Matthias Rebstock Regie
Roland Quitt Dramaturgie
Sabine Hilscher Ausstattung";Dieter Schnebel „UNeues topien“ - Musikalisches Kammertheater für sechs Stimmen und Instrumentalensemble. Textzusammenstellung von Dieter Schnebel und Roland Quitt (2008-2013);
2013/14 K;Konzerthausorchester H4  (2013/14 K);KHB;30.05.2014 20:00;30.05.2014 22:30;Kleiner Saal;Konzert;Klaviertrio entfällt!;"Sayako Kusaka Violine
Taneli Turunen Violoncello
Henri Sigfridsson Klavier";"Joseph Haydn Klaviertrio E-Dur Hob XV:28
Erich Wolfgang Korngold Klaviertrio D-Dur op. 1
Franz Schubert Klaviertrio Es-Dur op. 100 D 929";Abo H
2013/14 K;Dieter Schnebel - Utopien 2014 (2013/14 K);KHB;31.05.2014 20:00;31.05.2014 22:00;Werner-Otto-Saal;Konzert;Dieter Schnebel: „Utopien“;"Neue Vocalsolisten Stuttgart
Sarah Maria Sun Sopran
Susanne Leitz-Lorey Sopran
Truike van der Poel Mezzosopran
Martin Nagy Tenor
Guillermo Anzorena Bariton
Andreas Fischer Bass
Theo Nabicht Bassklarinette
Yumi Onda Violine
Zoé-Line Cartier Violoncello
Kai Wangler Akkordeon
Matthias Engler Schlagzeug
Matthias Rebstock Regie
Roland Quitt Dramaturgie
Sabine Hilscher Ausstattung";Dieter Schnebel „UNeues topien“ - Musikalisches Kammertheater für sechs Stimmen und Instrumentalensemble. Textzusammenstellung von Dieter Schnebel und Roland Quitt (2008-2013);
2013/14 K;Konzerthausorchester M6  (2013/14 K);KHB;01.06.2014 11:00;01.06.2014 13:00;Kleiner Saal;Konzert;Kammermusik-Matinee des Konzerthausorchesters;"Michail Sekler Violine
Andreas Willwohl Viola
Friedemann Ludwig Violoncello
Angelika Starke Kontrabass
Dmitry Babanov Horn
Paul Rivinius Klavier";"Johannes Brahms Trio für Horn, Violine und Klavier Es-Dur op. 40
Franz Schubert Klavierquintett A-Dur op. 114 D 667 („Forellen-Quintett“)";Abo M
2013/14 K;Dieter Schnebel - Utopien 2014 (2013/14 K);KHB;01.06.2014 20:00;01.06.2014 22:00;Werner-Otto-Saal;Konzert;Dieter Schnebel: „Utopien“;"Neue Vocalsolisten Stuttgart
Sarah Maria Sun Sopran
Susanne Leitz-Lorey Sopran
Truike van der Poel Mezzosopran
Martin Nagy Tenor
Guillermo Anzorena Bariton
Andreas Fischer Bass
Theo Nabicht Bassklarinette
Yumi Onda Violine
Zoé-Line Cartier Violoncello
Kai Wangler Akkordeon
Matthias Engler Schlagzeug
Matthias Rebstock Regie
Roland Quitt Dramaturgie
Sabine Hilscher Ausstattung";Dieter Schnebel „UNeues topien“ - Musikalisches Kammertheater für sechs Stimmen und Instrumentalensemble. Textzusammenstellung von Dieter Schnebel und Roland Quitt (2008-2013);
2013/14 K;Musikforum Gendarmenmarkt (2013/14 K);KHBKoop;03.06.2014 20:00;03.06.2014 23:00;Kleiner Saal;Konzert;Musikforum Gendarmenmarkt;"Antje Weithaas Violine
Stephan Picard Violine
Pauline Sachse Viola
Marina Warsaw-Fan Violoncello
Otto Tolonen Kontrabass
Shirley Brill Klarinette
Amanda Kleinbart Horn
Volker Tessmann Fagott
Jonathan Aner Klavier";"Sergej Prokofjew Ouvertüre über hebräische Themen für Klarinette, Streichquartett und Klavier op. 34b
Paul Ben-Haim Klarinettenquintett
Franz Schubert Oktett F-Dur op. post. 166 D 803";
2013/14 K;Espresso-Konzerte (2013/14 K);KHB;04.06.2014 14:00;04.06.2014 15:00;Konzerthaus Berlin;Konzert;Espresso-Konzert;"Mitglieder der Orchesterakademie des Konzerthauses Berlin
Felix Korinth Viola und Moderation";;
2013/14 K;Konzerthausorchester F4  (2013/14 K);KHB;07.06.2014 20:00;07.06.2014 22:30;Großer Saal;Konzert;Konzerthausorchester Berlin, Michael Sanderling;"Konzerthausorchester Berlin
Michael Sanderling Dirigent
Da Sol Klavier
Michael Erxleben Violine
Sayako Kusaka Violine";"Alfred Schnittke Concerto grosso Nr. 1 für zwei Solo-Violinen, Cembalo und Streichorchester
Wolfgang Amadeus Mozart Konzert für Klavier und Orchester Es-Dur KV 271
Ludwig van Beethoven Sinfonie Nr. 1 C-Dur op. 21";Abo F
2013/14 K;Konzerthausorchester F4  (2013/14 K);KHB;07.06.2014 22:00;07.06.2014 23:00;Musikclub;Diskussionsveranstaltung;Nach(t)gespräch;"Konzerthausorchester Berlin
Michael Sanderling
Da Sol Klavier
Michael Erxleben Violine
Sayako Kusaka Violine";"Alfred Schnittke Concerto grosso Nr. 1 für zwei Solo-Violinen, Cembalo und Streichorchester
Wolfgang Amadeus Mozart Konzert für Klavier und Orchester Es-Dur KV 271
Ludwig van Beethoven Sinfonie Nr. 1 C-Dur op. 21";Abo F
2013/14 K;Konzerthausorchester Mozart-Matinee (2013/14 K);KHB;08.06.2014 11:00;08.06.2014 12:30;Großer Saal;Konzert;Mozart-Matinee;"Konzerthausorchester Berlin
Michael Sanderling
Da Sol Klavier";"Wolfgang Amadeus Mozart Konzert für Klavier und Orchester Es-Dur KV 271
Ludwig van Beethoven Sinfonie Nr. 1 C-Dur op. 21";Abo Mozart
2013/14 K;Konzerthausorchester Mozart-Matinee (2013/14 K);KHB;08.06.2014 11:00;08.06.2014 13:00;Werner-Otto-Saal;Konzert;Lachend, lachend, kommt der Sommer über das Feld;"Konzerthausorchester Berlin
Michael Sanderling
Da Sol Klavier
Michael Erxleben Violine
Sayako Kusaka Violine";"Alfred Schnittke Concerto grosso Nr. 1 für zwei Solo-Violinen, Cembalo und Streichorchester
Wolfgang Amadeus Mozart Konzert für Klavier und Orchester Es-Dur KV 271
Ludwig van Beethoven Sinfonie Nr. 1 C-Dur op. 21";Abo Mozart
2013/14 K;Konzerthausorchester F4  (2013/14 K);KHB;08.06.2014 16:00;08.06.2014 18:30;Großer Saal;Konzert;Konzerthausorchester Berlin, Michael Sanderling;"Konzerthausorchester Berlin
Michael Sanderling
Da Sol Klavier
Michael Erxleben Violine
Sayako Kusaka Violine";"Alfred Schnittke Concerto grosso Nr. 1 für zwei Solo-Violinen, Cembalo und Streichorchester
Wolfgang Amadeus Mozart Konzert für Klavier und Orchester Es-Dur KV 271
Ludwig van Beethoven Sinfonie Nr. 1 C-Dur op. 21";Abo F
2013/14 K;Orgelkonzerte (2013/14 K);KHB;09.06.2014 11:00;09.06.2014 12:30;Großer Saal;Konzert;Orgel-Matinee am Pfingstmontag;Christoph Schoener Orgel;"Johann Sebastian Bach Fantasia super „Komm, Heiliger Geist, Herre Gott“ BWV 651
Nicolas de Grigny Hymnus „Veni creator“
Johann Sebastian Bach Chromatische Fantasie und Fuge d-Moll BWV 903, für Orgel bearbeitet von Max Reger
Louis Vierne Sinfonie Nr. 3 fis-Moll op. 28";
2013/14 K;Die Rote Färse 13/14 (2013/14 K);KHB;12.06.2014 19:00;12.06.2014 20:30;Werner-Otto-Saal;Diskussionsveranstaltung;Diskussionsveranstaltung;;;
2013/14 K;Konzerthausorchester B6  (2013/14 K);KHB;13.06.2014 20:00;13.06.2014 22:30;Großer Saal;Konzert;Konzerthausorchester Berlin, Iván Fischer;"Konzerthausorchester Berlin
Iván Fischer Dirigent
Nikolaj Znaider Violine
Eva-Maria Westbroek Sopran (Ariadne)
Robert Dean Smith Tenor (Bacchus)
Eleonore Marguerre Sopran (Najade)
Ruzan Mantashyan Sopran (Echo)
Stine Marie Fischer Alt (Dryade)";"Carl Maria von Weber Ouvertüre zur Oper „Der Freischütz“
Felix Mendelssohn Bartholdy Konzert für Violine und Orchester e-Moll op. 64
Richard Strauss Monolog der Ariadne „Es gibt ein Reich“ und Schlussszene aus der Oper „Ariadne auf Naxos“";Abo B
2013/14 K;Konzerthausorchester B6  (2013/14 K);KHB;14.06.2014 20:00;14.06.2014 22:30;Großer Saal;Konzert;Konzerthausorchester Berlin, Iván Fischer;"Konzerthausorchester Berlin
Iván Fischer Dirigent
Nikolaj Znaider Violine
Eva-Maria Westbroek Sopran (Ariadne)
Robert Dean Smith Tenor (Bacchus)
Eleonore Marguerre Sopran (Najade)
Ruzan Mantashyan Sopran (Echo)
Stine Marie Fischer Alt (Dryade)";"Carl Maria von Weber Ouvertüre zur Oper „Der Freischütz“
Felix Mendelssohn Bartholdy Konzert für Violine und Orchester e-Moll op. 64
Richard Strauss Monolog der Ariadne „Es gibt ein Reich“ und Schlussszene aus der Oper „Ariadne auf Naxos“";Abo B, Abo Artist
2013/14 K;Schwerpunkt Festival Gendarm (2013/14 K);KHB;15.06.2014 12:00;15.06.2014 13:30;Gendarmenmarkt;Konzert;Musikfest am Gendarmenmarkt;;;
2013/14 K;Schwerpunkt Festival Gendarm (2013/14 K);KHB;15.06.2014 14:00;15.06.2014 16:00;Gendarmenmarkt;Konzert;Wandelkonzerte am Gendarmenmarkt;;;
2013/14 K;Schwerpunkt Festival Gendarm (2013/14 K);KHB;15.06.2014 16:00;15.06.2014 16:30;Kleiner Saal;Konzert;Konzert;;;
2013/14 K;Schwerpunkt Festival Gendarm (2013/14 K);KHB;15.06.2014 18:00;15.06.2014 20:00;Kleiner Saal;Konzert;Die Singphoniker;Die Singphoniker;;
2013/14 K;Konzerthausorchester B6  (2013/14 K);KHB;15.06.2014 19:00;15.06.2014 23:59;Auswärtig;Konzert;Konzerthausorchester Berlin, Iván Fischer;"Konzerthausorchester Berlin
Iván Fischer
Anna Lucia Richter Sopran
Nikolaj Znaider Violine";"Wolfgang Amadeus Mozart „O temerario Arbace! ... Per quel paterno amplesso“ - Rezitativ und Arie für Sopran KV 79
Wolfgang Amadeus Mozart „Schon lacht der holde Frühling“ KV 580
Felix Mendelssohn Bartholdy Konzert für Violine und Orchester e-Moll op. 64
Darius Milhaud „Le boeuf sur le toit“ - Ballettmusik op. 58
Astor Piazzolla „Tangazo. Variationen über Buenos Aires“
Maurice Ravel „Boléro“ - Ballettmusik für Orchester";Abo B
2013/14 K;Akademie für Alte Musik (2013/14 K);KHB;15.06.2014 20:00;15.06.2014 22:30;Großer Saal;Konzert;Akademie für Alte Musik Berlin;"Akademie für Alte Musik Berlin
RIAS Kammerchor
Hans-Christoph Rademann
Christina Landshamer Sopran
Wiebke Lehmkuhl Alt
Lothar Odinius Tenor
Thomas E. Bauer Bass";;Abo AKAMUS
